ID,Sentence,ID2,label
352,（色拉寺门票：50）大部分游客如我，都是冲着这里最著名的辩经仪式而来。,2,
352,观看辩经的人很多，赶过来时，辩经场已经挤满了密密麻麻的游客。,3,0
352,辩经准时在三点半开始，不用在意听不懂，也不用特意去探索辫经的意义，能够有幸来到这里，并感受着正发生的一切，已然是前世佛前求来的缘……,4,
352,几十名喇嘛围坐在一起，分为一对一、一对多，或者多对一的各种组合，发问，辩答，反驳然后解答，运用各式各样的手势、肢体动作，或者手挥念珠、单脚独立，甚至怒视对方、大力击掌以壮声威。,5,
352,一场辩经下来，就像是看一场热闹一样，基本上还是一无所知。,6,
352,可能它的魅力在于让人感受到了，在西藏这片纯净的蓝天白云之下，有关于信仰的那种虔诚、简单和专注，从而精彩万分！,7,
352,之后游逛色拉寺，看到很多唐卡壁画，精美绝伦的画作，让人感到浓厚的佛教气息，大殿内僧侣们阵阵诵经梵唱的声音，忽然有些向往起他们的这种单纯而简单的生活。,8,
353,奥运会吉祥物!,1,
353,@作业本 @薛蛮子 @王利芬  @伦敦奥运直通车,2,0
353,#奥运百科#,3,
353,《奥运会吉祥物》：在奥运史上，吉祥物第一次出现在1972年慕尼黑奥运会。,4,
353,此后吉祥物就成为构成—届奥运会形象特征的主要成份。,5,
353,吉祥物以其富有活力的为人们所喜爱的独特形象，体现奥林匹克精神、传达当届奥运会的举办理念，传达主办城市的历史。。。,6,
353,http:\\t.cn\zOEEVO4,7,
354,2007年十月中旬跟团去的，那叫一个赶啊！,1,2
354,偌大的故宫只给我们半个小时，玉器店却让我们待了两个小时。,2,
354,所以，故宫我还会再去，自己去，慢慢欣赏老祖宗留下的瑰宝,3,
355,真是毫无亮点啊,1,
355,\\@燕山--老道 :冯巩，刘谦依然健在。,2,
355,德纲，于谦身体健康。,3,
355,冬天里的一把火呀，烧跑了黑土地的赵本山。,4,
355,春晚，春晚……,5,
355,能不能，别在劳民伤财了。,6,
355,@不见洛子 @火枫一随风 @火枫一随风 @我亲爱的老虎 @乐活北京 @辽沈晚报  @央视综艺,7,0
355,【春晚节目单】,8,
355,【权威发布】,9,
355,经过蛇年春晚五次联排后的节目调整与修改，权威敲定版春晚节目单终于新鲜出炉。,10,
355,速速收藏之。,11,
355,三天后咱一起拿着节目单看春晚！,12,
355,最后啰嗦一句，虽是权威敲定版，也请以最终直播为准哈~,13,
356,关键是汽车出行量，奥运期间公务车都下死命令的,1,
356,\\@春卷 :反正上海今天是晴天，但是我在卢浦大桥上几乎望不见港汇双塔，一切都是白茫茫白茫茫白茫茫的。。。,2,
356,奥运都过去这么久了，下降就下降点吧。,3,
356,丫的，现在中国馆还在收门票参观呢，上海空气就搞成这个样子了！,4,2
356,@中国新闻周刊,5,
356,【美媒称北京奥运后空气质量下降 中方反驳】,6,
356,《华尔街日报》称中国政府在北京奥运会期间成功将北京空气质量提高了30％，但在奥运会结束后一年，约60％的改善结果消失了。,7,
356,北京市环保局副局长杜少中表示：北京市空气质量持续改善，不存在“改善成果大幅消失”的情况。,8,
356,http:\\t.cn\hBfHU1,9,
357,虎跳峡分为上中下3段，下虎跳听说是老人活动中心，上虎跳比较窄，据说风景不够中虎跳好看。,1,
357,来这里坐在虎跳石上，听着江水击打着山体发出的轰鸣声，你会忘却一切。,2,1
358,你们征求过那谁的意见了嘛,1,
358,\\@北斗星空张杰歌迷会 : 听直播时，怕他忘词怕他摔倒怕他出状况，紧张的手心都冒汗了，我会告诉你们么？？？,2,
358,@央视综艺,3,
358,#蛇年春晚微直播#,4,
358,有爱大声说！,5,
358,有请青春实力唱将林宥嘉、张杰带来歌曲《给我你的爱》。,6,
358,话说你俩一起唱这歌征求过那谁的意见了吗？,7,0
359,马上封、马上拆的作风，懒政二字已不足以概括。,1,
359,联想阿里巴巴今天发表消息，要拿几十亿给员工作福利。,2,
359,大到社会政府，小到企业家庭，我们求发展求发达到底是为了什么？,3,
359,别把目的搞错了！,4,
359,@中青报曹林 北京关停30所打工子弟学校。,5,2
359,某年春晚有过一反映政府帮扶打工子弟学校的小品，场景无比和谐，当孩子们听说那个叫马尚风（谐音马上封）的官员不仅不封校，还会帮其正规化时，破涕为笑的神情让人动容。,6,
359,可此情此景，只存在于粉饰现实的春晚剧场中，现实少有体贴民苦的“马尚风”，只有粗暴的马上封、马上拆,7,
360,奥运趣谈：虽然伦敦奥运会金牌重量超400克，但奥组委精打细算，每块金牌的含金量仅6克，占总重量1%，其余为93%的白银和6%的铜。,1,
360,银牌含93%的银及7%的铜，而铜牌价值不到5美元。,2,0
360,夺金后，很多运动员都喜欢咬金牌，但这样可能咬下镀金层，令金牌贬值！,3,
360,http:\\t.cn\zWCWCz7  @摩根士丹利华鑫基金,4,
360,【奥运火热季 债基向前冲!】,5,
360,#大摩华鑫?周周赢#,6,
360,想要收益，又不想终日惶惶不安？,7,
360,选热卖的国债OR强劲的债基？,8,
360,谁的收益更高？,9,
360,Wind显示，回溯两轮牛熊周期，从05年1月到12年6月底，中证国债指数年化收益5.07%，债券基金平均年化收益是？,10,
360,A 5.05%、B 8.26%。,11,
360,（至8.3下午5点 关注+答题+@5位好友 ，赢多重好礼）,12,
361,转发微博  @翼游旅行网,1,
361,#端午节快乐#,2,
361,农历五月初五，俗称&quot;,3,
361,端午节&quot;,4,
361,，端是&quot;,5,
361,开端&quot;,6,
361,、&quot;,7,
361,初&quot;,8,
361,的意思;,9,
361,初五可以称为端五。,10,0
361,端午节是我国汉族人民纪念诗人屈原的传统节日。,11,
361,这一天必不可少的活动逐渐演变为：吃粽子，赛龙舟，喝雄黄酒。,12,
361,纪念屈原。,13,
361,至于挂菖蒲、艾叶，薰苍术、白芷，喝雄黄酒，则据说是为了压邪。,14,0
362,#“龙行天下”2012网络春晚抢票#,1,
362,【1月10日‘激情派对’录制】,2,
362,#阿朵#,3,
362,#姜育恒#,4,
362,#刘惜君#,5,
362,#大张伟#,6,
362,等明星倾情加盟。,7,
362,如果你想去深圳湾体育馆一睹春晚盛况，转发此条微博，并将,8,
362,【姓名】,9,
362,【电话号码】,10,
362,私信给@深圳卫视 官方微博，私信注明,11,
362,【网络春晚抢票】,12,
362,，我们将随机抽取30位网友送出门票一张。,13,0
363,期待电音女王,1,
363,#尚雯婕#,2,
363,\\@湖南卫视 :【青春聚光灯?,3,
363,#湖南卫视春晚#,4,
363,湖南卫视友情提醒：距离今晚19:30加多宝@2014湖南卫视春晚 现场直播还有4小时！,5,
363,电音女王，声震云霄，巨肺小天后，撼动全场。,6,
363,两届歌手同台飙歌，马上开唱！,7,
363,@2014湖南卫视春晚,8,
363,#湖南卫视春晚#,9,
363,电音女王，声震云霄，巨肺小天后，撼动全场。,10,
363,两届歌手同台飙歌，马上开唱。,11,
363,1月23日19:30@2014湖南卫视春晚 现场直播。,12,0
363,@尚雯婕 @GEM鄧紫棋 123，马上团圆。,13,
363,|湖南卫视春晚尚雯婕邓紫棋网络版 湖南卫视春晚尚雯婕邓紫棋网络版 湖南卫视春晚尚雯婕邓紫棋网络版 播放 81,14,
363,|湖南卫视春晚尚雯婕邓紫棋网络版 湖南卫视春晚尚雯婕邓紫棋网络版 湖南卫视春晚尚雯婕邓紫棋网络版 播放 81,15,
364,这是一个很男人、很勇敢的游戏。,1,
364,水上捉鸭，端午节泉州的民俗。,2,
364,为了得到鸭子（或猪），选手须小心翼翼地经过一根长长木杠（约6米），而那根木杠上面还涂满了油，最后选手走过木杠跳入水中时，要将笼里鸭子碰下捉到，就算取胜。,3,
364,6月5日，石狮蚶江两岸对渡活动就有此活动。,4,0
364,@新浪泉州 @厝内网 @老泉州,5,
365,Tamal!,1,
365,在秘鲁民间也有一个很好吃的小吃的：有人在早点时吃，有人上班中和咖啡一起吃，有人在路上俄的时候吃。。。,2,
365,就是白玉米粽。,3,
365,西语叫Tamal。,4,
365,很好吃！,5,
365,@秘鲁安帝社 @秘鲁安帝社 ：,6,
365,【秘式玉米棕】,7,
365,端午节咯！,8,
365,吃粽子咯！,9,
365,大家端午快乐咯！,10,
365,糯米粽子家家必备，但糯米吃多了不但不易消化，而且还可以引起疾病！,11,
365,今天给大家介绍下秘鲁的玉米粽，个头小，味道甜，而且健康，做法还简单！,12,
365,赶紧转回家吧！,13,
365,#端午节吃粽子#,14,
365,@秘国 @秘鲁驻华使馆文化处 @秘鲁驻华使馆,15,0
366,\\@河上-高惠君 :历史很有趣,1,
366,\\@蒋晞亮 : 不知有这出。,2,
366,\\@王小山 :1984年洛杉矶奥运会中国队入场时主办方播放该曲，各方人士均表示非常嗨皮。,3,0
366,@迷恋丶中国风 袁世凯小站练兵，徐世昌帮写了《大帅练兵歌》，用的是德皇威廉练兵曲。,4,
366,歌成，被两湖总督张之洞抄走，歌名不变。,5,
366,张作霖不知什么时候听到了，也不改歌名抄 走。,6,0
366,又被冯玉祥听到了，抄走，改名为《练兵歌》……,7,0
366,现在我们还偶尔能听到这支曲子，只不过歌词改成《三大纪律 八项注意》了。,8,
367,滕王阁因王勃的《滕王阁序》而名扬天下，现阶段更是游客来到南昌不可不看的景点之一。,1,
367,1、滕王阁景区概况：检票进入滕王阁首先到达的是滕王阁广场，此时正对滕王阁主楼，滕王阁和滕王阁广场是一个对称设计，两边各有一道走廊，分别是凤起和腾蛟。,2,
367,广场的中心有一个太极八卦阵。,3,
367,滕王阁主楼有7层，但外在来看只有三层，进入主楼之后可以选择乘电梯（需要1元）和楼梯上楼，电梯直达六楼。,4,
367,楼内主要有一些实物、壁画可供参观，在顶楼还有歌舞表演，但并不是很好看。,5,
367,个人觉得滕王阁的亮点在于登高远眺赣江江景、八一大桥以及对岸的秋水广场，有“落霞与孤鹜齐飞，秋水共长天一色”之感。,6,
367,2、地理位置及交通：滕王阁位于赣江东岸，八一大桥偏南方向，南昌市老城区东湖区内。,7,0
367,交通比较方便，公交有2、26、38、302等线路可以到达，南昌公交比较便宜，大多数为一元空调车；,8,
367,当然也可以打车到滕王阁，但要注意被坑（出租师傅可能不打表或者绕路）。,9,
367,3、门票：滕王阁门票50元，有学生证可以打五折25元，有时候也有背诵《滕王阁序》免门票的活动，但至于何时需要关注官网，看官网通告。,10,
367,4、滕王阁周边：滕王阁周边有很多古玩店、特产店和纪念品店，古玩店我就不多说了，国内几乎所有的古玩店都是仿造品，并没有什么收藏价值，特产店和纪念品店还是可以去看看的，不能空手来又空手回去。,11,
367,离滕王阁稍远一点是南昌比较著名的胜利路步行街，这里也是南昌高校同学比较喜欢去的购物地点。,12,
368,东方的比萨斜塔，苏州地标之一，不到虎丘等于没有去过苏州！！！,1,1
369,亲爱的，哪个是你啊？,1,
369,我没'我给小屁孩拍照'那个全副武装就是琪琪,2,1
370,五色海风景区位于仙乃日与央迈勇之间，海拔4600米，湖面呈圆形。,1,0
370,面积0.7公顷，现代冰谷下伸至湖畔，雪山倒影湖面，呈现奇幻的色彩。,2,0
370,是藏区著名的圣湖，据传能“返演历史，预测未来”。,3,
370,有很多宗教上的传说。,4,0
371,春晚。,1,
371,又见费翔。,2,
371,岁月只留在记忆里，似乎没有留在他的脸上…,3,1
372,\\@上校 :,1,
372,\\@轻盈小猪 :果然好湿！,2,
372,\\@谈笑711 : 好湿!,3,
372,\\@白云山包子店长 :好湿！,4,
372,\\@晓穆_驼王无双 : 好湿！,5,
372,\\@凌风-兔子 :,6,
372,\\@汤圆样的D啊D :我不会说我带入了：苍茫的天涯是我的爱……,7,
372,\\@KC呜喵 :数来宝的调调我唱出来了~,8,0
372,\\@漂浮坦克 :,9,
372,\\@屯屯山 :神吐槽  @宫吐槽 三倍多的预算金一七三的床，缺厕所的篮球馆集装箱的房，限量供应白开水节俭要标榜，人文关怀在心中憋尿也硬扛，搞双标的洋大人玩你没商量，还有许多二鬼子跪求外国娘，四年一度奥运会就是这鸟样，真牛逼啊日不落最美是夕阳。,10,
373,转发了新浪财经的微博:#财经速报#【贾跃亭夫妇及乐视系3家公司的12.37亿资产于上周被司法冻结】7月3日消息，乐视风波仍未平息。,1,
373,就在贾跃亭刚刚在股东大会上承认乐视资金链比想象中的更严重后，据媒体报道，贾跃亭夫妇及乐视系3家公司的12.37亿资产于上周被司法冻结。,2,
373,贾跃亭夫妇及乐视系3家公司的12.37亿资产于上周被司法冻结??,3,
373,[组图共2张]?,4,
373,原图?,5,
373,赞[6971]?,6,
373,原文转发[1808]?,7,
373,原文评论[3436]转发理由:乐视这样的公司需要预亏千亿人民币才能完成垄断霸业，成为超越百度的中国第四家互联网大公司。,8,
373,这种烧钱的企业根本不能在中国上市，因为你增发再融资会被卡死，资金链是断的。,9,
373,烧钱的公司资金卡死了公司就会落入别人之手。,10,2
373,中国前十名互联网公司几乎没有一家在中国上市，只有乐视傻，然后被抢完。,11,
374,饲养展览动物500余种5000多只;,1,
374,海洋鱼类及海洋生物500余种10000多尾,2,0
375,绿眼Green Eyes  @顶尖调酒师,1,0
375,【绿眼Green Eyes】,2,
375,材料：冷朗姆酒30毫升，甜瓜利口酒25毫升，菠萝汁45毫升，可可甜酒15毫升，青柠汁15毫升，青柠片1片 制法：①将青柠片以外的材料放入拌和器中拌和；,3,0
375,②将拌和好的酒倒入大型酒杯中，用青柠片装饰，并添加吸管。,4,
375,在为纪念1984年洛杉矶奥运会而举办的鸡尾酒大赛中，此酒曾获奖。,5,
376,曲院风荷，以夏日观荷为主题，承苏堤春晓而居西湖十景第二位。,1,
376,“曲院”原是南宋朝廷开设的酿酒作坊，位于今灵隐路洪春桥附近，濒临当时的西湖湖岸，近岸湖面养殖荷花，每逢夏日，和风徐来，荷香与酒香四处飘逸，令人不饮亦醉。,2,
376,爱渠香阵随人远，行过高桥方买船。,3,
